rank,ingredient,product_count,therapeutic_class,precheck_class,proposed_nutrient,mechanism,detector_key,potassium_safety,risk_level,recovery_promoted,reason
402,아세트아미노펜/덱스트로메토르판브롬화수소산염수화물/DL-메틸에페드린염산염/구아이페네신/카페인무수물,7,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
403,아세트아미노펜/클로르페니라민말레산염/덱스트로메토르판브롬화수소산염수화물/DL-메틸에페드린염산염/구아이페네신/카페인무수물,7,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
404,트라조돈염산염,7,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
405,디아제팜,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
406,로라제팜,7,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
407,팔리페리돈팔미테이트,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
408,바제독시펜아세테이트,7,골다공증,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
409,모메타손푸로에이트(미분화),7,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
410,타크로리무스 수화물,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
411,염화세틸피리디늄/플루오르화나트륨,7,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
412,아세트아미노펜/구아이페네신/노스카핀염산염수화물/덱스트로메토르판브롬화수소산염수화물/트리프롤리딘염산염수화물,7,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
413,페람파넬,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
414,디에노게스트,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
415,토파시티닙,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
416,다파글리플로진비스L-프롤린,7,당뇨,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
417,피마사르탄칼륨삼수화물과립/아토르바스타틴칼슘삼수화물,7,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
418,수산화마그네슘/우르소데옥시콜산/노회엑스,7,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
419,살리실산,7,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
420,트리플루살,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
421,수마트립탄숙신산염,7,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
422,미다졸람,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
423,로수바스타틴칼슘/올메사르탄메독소밀,7,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
424,토라세미드,6,고혈압/심혈관,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
425,목시플록사신,6,항생/항균,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
426,세푸록심나트륨,6,기타,source_check_candidate,철분,absorption,iron_absorption,false,low,false,세푸록심악세틸(경구) 위산의존 흡수. 세팔로스포린×철 계열 일반화 금지 — 라벨 직접 철 동거어만 채택.
427,돔페리돈,6,소화/위장,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
428,감초/갱미/대추/맥문동/반하/인삼/아세트아미노펜/티페피딘히벤즈산염,6,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
429,덱시부프로펜 디.씨,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
430,텔미사르탄/암로디핀베실산염/로수바스타틴칼슘(미분화),6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
431,카르베딜롤과립,6,고혈압/심혈관,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
432,오메가3산에틸에스테르90/로수바스타틴칼슘,6,고지혈증,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
433,발사르탄/암로디핀베실산염/피타바스타틴칼슘수화물,6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
434,라베프라졸나트륨/침강탄산칼슘,6,소화/위장,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
435,리나글립틴(미분화)/엠파글리플로진(무정형),6,당뇨,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
436,글리클라지드,6,당뇨,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
437,다파글리플로진프로판디올수화물/피오글리타존염산염,6,당뇨,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
438,암브록솔염산염/클렌부테롤염산염,6,호흡기/알레르기,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
439,클로르페니라민말레산염/슈도에페드린염산염,6,호흡기/알레르기,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
440,둘록세틴염산염,6,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
441,메틸프레드니솔론(미분화),6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
442,세프카펜피복실염산염수화물,6,항생/항균,source_check_candidate,철분,absorption,iron_absorption,false,low,false,"세프카펜피복실(경구). 철 킬레이션 가설, 라벨 직접 동거어만 채택(계열 일반화 금지)."
443,리네졸리드,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
444,침강탄산칼슘/탄산수소나트륨/트리메부틴말레산염/메타규산알루민산마그네슘/감초가루/디아스타제·프로테아제·셀룰라제/리파제/스코폴리아엑스,6,소화/위장,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
445,도큐세이트나트륨/비사코딜,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
446,비사코딜/우르소데옥시콜산/도큐세이트나트륨,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
447,온단세트론염산염수화물,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
448,카르보시스테인/브롬헥신염산염,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
449,데스벤라팍신숙신산염일수화물,6,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
450,벤라팍신염산염,6,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
451,발프로산나트륨,6,신경/뇌,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
452,팔리페리돈,6,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
453,무수리세드론산나트륨,6,골다공증,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
454,시클로피록스올아민,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
455,클로르헥시딘글루콘산염액,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
456,염화나트륨/염화칼륨/포도당,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
457,브로멜라인/결정트립신,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
458,헤파린나트륨/무정형에스신/살리실산글리콜,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
459,답토마이신,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
460,엔타카폰/레보도파/카르비도파수화물,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
461,클로자핀,6,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
462,레트로졸,6,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
463,타목시펜시트르산염,6,항암/면역(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
464,에페리손염산염/아세클로페낙,6,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
465,텔미사르탄/로수바스타틴칼슘/암로디핀베실산염,6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
466,다파글리플로진무수유당혼합물,6,당뇨,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
467,나라트립탄염산염,6,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
468,리소짐염산염/아스코르브산/토코페롤아세테이트 2배산/카르바조크롬,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
469,시타글립틴인산염수화물,6,당뇨,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
470,아세트아미노펜/슈도에페드린염산염/dl-메틸에페드린염산염/덱스트로메토르판브롬화수소산염수화물/트리프롤리딘염산염수화물,6,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
471,염화나트륨/염화칼륨,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
472,아미노카프로산/클로르페니라민말레산염/네오스티그민메틸황산염/나파졸린염산염,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
473,클로미프라민염산염,6,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
474,에제티미브/로수바스타틴칼슘/암로디핀베실산염,6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
475,카페시타빈,6,항암/면역(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
476,카베르골린,6,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
477,독세핀염산염,6,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
478,위령선/목별자/피마자/몰약/유향/L-멘톨/산화아연/살리실산메틸,6,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
479,발사르탄/S-암로디핀베실산염2.5수화물,6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
480,발사르탄/로수바스타틴칼슘(미분화),6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
481,암로디핀캄실산염/로수바스타틴칼슘/로사르탄칼륨,6,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
482,페노피브레이트 과립(미분화),5,고지혈증,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
483,록소프로펜나트륨,5,해열진통/소염,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
484,에제티미브/페노피브레이트,5,고지혈증,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
485,란소프라졸 과립,5,소화/위장,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
486,슈도에페드린염산염/트리프롤리딘염산염,5,호흡기/알레르기,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
487,아세트아미노펜/클로르페니라민말레산염/슈도에페드린염산염/구아이페네신/카페인무수물,5,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
488,세프디토렌피복실,5,항생/항균,source_check_candidate,철분,absorption,iron_absorption,false,low,false,세프디토렌피복실(경구). 철 직접 동거어만 채택(계열 일반화 금지).
489,세프타지딤수화물*건조탄산나트륨,5,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
490,테르비나핀염산염/리도카인/에녹솔론/디펜히드라민염산염/이소프로필메틸페놀,5,항진균,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
491,히드로코르티손/클로트리마졸,5,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
492,테노포비르디소프록실헤미에디실산염,5,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
493,니페디핀,5,고혈압/심혈관,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
494,레파글리니드,5,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
495,라니티딘염산염/수크랄페이트수화물/비스무트시트르산염칼륨,5,소화/위장,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
496,시메티딘/규산알루민산마그네슘/히드로탈시트/탄산수소나트륨,5,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
497,디아스타제·프로테아제·셀룰라제/리파제/우르소데옥시콜산/시메티콘파우더,5,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
498,우르소데옥시콜산/티아민질산염/리보플라빈,5,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
499,락툴로오스 농축액,5,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
500,도큐세이트나트륨/센나엽가루/비사코딜,5,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
